"","lcgzipn","lcggeoxn2","lcggeoyn2","school_name","year","enrnumtot","xdbn","school_status"
"1188",10463,-73.8847504,40.8647308,"BRONX SCHOOL OF LAW AND FINANC",2010,429,"10X284",1
"1189",10463,-73.8847504,40.8647308,"BRONX SCHOOL OF LAW AND FINANC",2011,408,"10X284",1
"1190",10463,-73.8847504,40.8647308,"BRONX SCHOOL OF LAW AND FINANC",2012,422,"10X284",1
"1191",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",1996,NA,"",0
"1192",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",1997,NA,"",0
"1193",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",1998,NA,"",0
"1194",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",1999,NA,"",0
"1195",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2000,NA,"",0
"1196",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2001,NA,"",0
"1197",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2002,NA,"",0
"1198",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2003,NA,"",0
"1199",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2004,91,"10X546",1
"1200",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2005,194,"10X546",1
"1201",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2006,293,"10X546",1
"1202",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2007,368,"10X546",1
"1203",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2008,414,"10X546",1
"1204",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2009,415,"10X546",1
"1205",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2010,419,"10X546",1
"1206",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2011,429,"10X546",1
"1207",10463,-73.8847504,40.8647308,"BRONX THEATER H.S.",2012,445,"10X546",1
"1208",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",1996,NA,"",0
"1209",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",1997,NA,"",0
"1210",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",1998,NA,"",0
"1211",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",1999,NA,"",0
"1212",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2000,NA,"",0
"1213",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2001,NA,"",0
"1214",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2002,NA,"",0
"1215",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2003,NA,"",0
"1216",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2004,NA,"",0
"1217",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2005,NA,"",0
"1218",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2006,NA,"",0
"1219",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2007,NA,"",0
"1220",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2008,NA,"",0
"1221",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2009,NA,"",0
"1222",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2010,NA,"",0
"1223",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2011,NA,"",0
"1224",10469,-73.861,40.85972,"BRONXDALE HIGH SCHOOL",2012,95,"11X508",1
"1225",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",1996,NA,"",0
"1226",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",1997,NA,"",0
"1227",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",1998,NA,"",0
"1228",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",1999,NA,"",0
"1229",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2000,NA,"",0
"1230",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2001,NA,"",0
"1231",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2002,NA,"",0
"1232",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2003,NA,"",0
"1233",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2004,370,"13K553",1
"1234",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2005,316,"13K553",1
"1235",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2006,323,"13K553",1
"1236",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2007,256,"13K553",1
"1237",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2008,304,"13K553",1
"1238",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2009,257,"13K553",1
"1239",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2010,217,"13K553",1
"1240",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2011,195,"13K553",1
"1241",11216,-73.9542,40.68537,"BROOKLYN ACADEMY HIGH SCHOOL",2012,184,"13K553",1
"1242",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",1996,NA,"",0
"1243",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",1997,NA,"",0
"1244",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",1998,NA,"",0
"1245",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",1999,NA,"",0
"1246",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2000,NA,"",0
"1247",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2001,NA,"",0
"1248",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2002,NA,"",0
"1249",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2003,NA,"",0
"1250",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2004,NA,"",0
"1251",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2005,NA,"",0
"1252",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2006,NA,"",0
"1253",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2007,NA,"",0
"1254",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2008,139,"18K578",1
"1255",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2009,160,"18K578",1
"1256",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2010,214,"18K578",1
"1257",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2011,230,"18K578",1
"1258",11236,-73.9168,40.63331,"BROOKLYN BRIDGE ACADEMY",2012,217,"18K578",1
"1259",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",1996,298,"22K555",1
"1260",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",1997,NA,"",0
"1261",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",1998,NA,"",0
"1262",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",1999,NA,"",0
"1263",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2000,NA,"",0
"1264",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2001,NA,"",0
"1265",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2002,NA,"",0
"1266",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2003,NA,"",0
"1267",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2004,NA,"",0
"1268",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2005,NA,"",0
"1269",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2006,NA,"",0
"1270",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2007,NA,"",0
"1271",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2008,NA,"",0
"1272",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2009,NA,"",0
"1273",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2010,NA,"",0
"1274",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2011,NA,"",0
"1275",11218,-73.9786606,40.6445084,"BROOKLYN COLLEGE ACADEMY",2012,NA,"",0
"1276",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",1996,NA,"",0
"1277",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",1997,NA,"",0
"1278",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",1998,NA,"",0
"1279",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",1999,NA,"",0
"1280",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2000,NA,"",0
"1281",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2001,NA,"",0
"1282",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2002,NA,"",0
"1283",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2003,NA,"",0
"1284",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2004,NA,"",0
"1285",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2005,NA,"",0
"1286",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2006,NA,"",0
"1287",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2007,98,"13K412",1
"1288",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2008,219,"13K412",1
"1289",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2009,324,"13K412",1
"1290",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2010,426,"13K412",1
"1291",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2011,467,"13K412",1
"1292",11205,-73.9542,40.68537,"BROOKLYN COMMUNITY HIGH SCHOOL",2012,462,"13K412",1
"1293",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",1996,NA,"",0
"1294",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",1997,NA,"",0
"1295",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",1998,NA,"",0
"1296",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",1999,NA,"",0
"1297",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2000,NA,"",0
"1298",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2001,NA,"",0
"1299",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2002,NA,"",0
"1300",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2003,NA,"",0
"1301",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2004,NA,"",0
"1302",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2005,NA,"",0
"1303",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2006,NA,"",0
"1304",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2007,NA,"",0
"1305",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2008,NA,"",0
"1306",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2009,151,"23K643",1
"1307",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2010,199,"23K643",1
"1308",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2011,203,"23K643",1
"1309",11212,-73.9072,40.65624,"BROOKLYN DEMOCRACY ACADEMY",2012,205,"23K643",1
"1310",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",1996,NA,"",0
"1311",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",1997,NA,"",0
"1312",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",1998,NA,"",0
"1313",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",1999,NA,"",0
"1314",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2000,NA,"",0
"1315",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2001,NA,"",0
"1316",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2002,NA,"",0
"1317",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2003,NA,"",0
"1318",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2004,NA,"",0
"1319",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2005,NA,"",0
"1320",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2006,NA,"",0
"1321",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2007,NA,"",0
"1322",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2008,NA,"",0
"1323",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2009,NA,"",0
"1324",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2010,NA,"",0
"1325",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2011,NA,"",0
"1326",11201,-73.9925,40.69388,"BROOKLYN FRONTIERS HIGH SCHOOL",2012,81,"15K423",1
"1327",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",1996,NA,"",0
"1328",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",1997,NA,"",0
"1329",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",1998,NA,"",0
"1330",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",1999,NA,"",0
"1331",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2000,NA,"",0
"1332",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2001,NA,"",0
"1333",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2002,NA,"",0
"1334",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2003,NA,"",0
"1335",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2004,NA,"",0
"1336",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2005,NA,"",0
"1337",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2006,NA,"",0
"1338",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2007,NA,"",0
"1339",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2008,73,"18K566",1
"1340",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2009,145,"18K566",1
"1341",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2010,220,"18K566",1
"1342",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2011,315,"18K566",1
"1343",11236,-73.9168,40.63331,"BROOKLYN GENERATION SCHOOL",2012,331,"18K566",1
"1344",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",1996,NA,"",0
"1345",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",1997,NA,"",0
"1346",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",1998,NA,"",0
"1347",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",1999,NA,"",0
"1348",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2000,NA,"",0
"1349",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2001,NA,"",0
"1350",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2002,NA,"",0
"1351",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2003,NA,"",0
"1352",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2004,NA,"",0
"1353",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2005,NA,"",0
"1354",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2006,NA,"",0
"1355",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2007,NA,"",0
"1356",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2008,NA,"",0
"1357",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2009,151,"13K616",1
"1358",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2010,211,"13K616",1
"1359",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2011,216,"13K616",1
"1360",11205,-73.9542,40.68537,"BROOKLYN HIGH SCHOOL FOR LEADE",2012,212,"13K616",1
"1361",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",1996,NA,"",0
"1362",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",1997,NA,"",0
"1363",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",1998,NA,"",0
"1364",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",1999,NA,"",0
"1365",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2000,NA,"",0
"1366",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2001,100,"15K656",1
"1367",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2002,297,"15K656",1
"1368",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2003,405,"15K656",1
"1369",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2004,545,"15K656",1
"1370",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2005,754,"15K656",1
"1371",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2006,746,"15K656",1
"1372",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2007,707,"15K656",1
"1373",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2008,603,"15K656",1
"1374",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2009,576,"15K656",1
"1375",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2010,608,"15K656",1
"1376",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2011,669,"15K656",1
"1377",11217,-73.9801,40.68359,"BROOKLYN HS OF THE ARTS",2012,678,"15K656",1
"1378",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",1996,151,"13K439",1
"1379",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",1997,225,"13K439",1
"1380",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",1998,303,"13K439",1
"1381",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",1999,306,"13K439",1
"1382",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2000,302,"13K439",1
"1383",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2001,306,"13K439",1
"1384",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2002,311,"13K439",1
"1385",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2003,321,"13K439",1
"1386",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2004,344,"13K439",1
"1387",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2005,329,"13K439",1
"1388",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2006,331,"13K439",1
"1389",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2007,358,"13K439",1
"1390",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2008,391,"13K439",1
"1391",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2009,405,"13K439",1
"1392",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2010,414,"13K439",1
"1393",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2011,388,"13K439",1
"1394",11201,-73.9925,40.69388,"BROOKLYN INTERNATIONAL HS",2012,367,"13K439",1
"1395",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",1996,NA,"",0
"1396",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",1997,NA,"",0
"1397",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",1998,NA,"",0
"1398",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",1999,NA,"",0
"1399",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2000,NA,"",0
"1400",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2001,NA,"",0
"1401",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2002,NA,"",0
"1402",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2003,NA,"",0
"1403",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2004,NA,"",0
"1404",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2005,NA,"",0
"1405",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2006,NA,"",0
"1406",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2007,NA,"",0
"1407",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2008,NA,"",0
"1408",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2009,104,"19K639",1
"1409",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2010,211,"19K639",1
"1410",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2011,314,"19K639",1
"1411",11208,-73.8701,40.69077,"BROOKLYN LAB SCHOOL",2012,397,"19K639",1
"1412",11206,-73.9589,40.69256,"BROOKLYN LATIN",1996,NA,"",0
"1413",11206,-73.9589,40.69256,"BROOKLYN LATIN",1997,NA,"",0
"1414",11206,-73.9589,40.69256,"BROOKLYN LATIN",1998,NA,"",0
"1415",11206,-73.9589,40.69256,"BROOKLYN LATIN",1999,NA,"",0
"1416",11206,-73.9589,40.69256,"BROOKLYN LATIN",2000,NA,"",0
"1417",11206,-73.9589,40.69256,"BROOKLYN LATIN",2001,NA,"",0
"1418",11206,-73.9589,40.69256,"BROOKLYN LATIN",2002,NA,"",0
"1419",11206,-73.9589,40.69256,"BROOKLYN LATIN",2003,NA,"",0
"1420",11206,-73.9589,40.69256,"BROOKLYN LATIN",2004,NA,"",0
"1421",11206,-73.9589,40.69256,"BROOKLYN LATIN",2005,NA,"",0
"1422",11206,-73.9589,40.69256,"BROOKLYN LATIN",2006,NA,"",0
"1423",11206,-73.9589,40.69256,"BROOKLYN LATIN",2007,63,"14K449",1
"1424",11206,-73.9589,40.69256,"BROOKLYN LATIN",2008,98,"14K449",1
"1425",11206,-73.9589,40.69256,"BROOKLYN LATIN",2009,183,"14K449",1
"1426",11206,-73.9589,40.69256,"BROOKLYN LATIN",2010,281,"14K449",1
"1427",11206,-73.9589,40.69256,"BROOKLYN LATIN",2011,336,"14K449",1
"1428",11206,-73.9589,40.69256,"BROOKLYN LATIN",2012,468,"14K449",1
"1429",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",1996,NA,"",0
"1430",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",1997,NA,"",0
"1431",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",1998,NA,"",0
"1432",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",1999,NA,"",0
"1433",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2000,NA,"",0
"1434",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2001,NA,"",0
"1435",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2002,NA,"",0
"1436",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2003,NA,"",0
"1437",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2004,NA,"",0
"1438",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2005,109,"13K488",1
"1439",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2006,200,"13K488",1
"1440",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2007,297,"13K488",1
"1441",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2008,373,"13K488",1
"1442",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2009,384,"14K488",1
"1443",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2010,351,"14K488",1
"1444",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2011,380,"14K488",1
"1445",11205,-73.9542,40.68537,"BROOKLYN PREPARATORY HIGH SCHO",2012,400,"14K488",1
"1446",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",1996,NA,"",0
"1447",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",1997,NA,"",0
"1448",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",1998,NA,"",0
"1449",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",1999,NA,"",0
"1450",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2000,NA,"",0
"1451",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2001,NA,"",0
"1452",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2002,NA,"",0
"1453",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2003,NA,"",0
"1454",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2004,NA,"",0
"1455",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2005,NA,"",0
"1456",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2006,NA,"",0
"1457",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2007,NA,"",0
"1458",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2008,NA,"",0
"1459",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2009,NA,"",0
"1460",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2010,NA,"",0
"1461",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2011,NA,"",0
"1462",11237,-73.918457,40.7027016,"BROOKLYN SCHOOL FOR MATH AND R",2012,43,"32K168",1
"1463",11217,-73.9801,40.68359,"BROOKLYN TECHNICAL HIGH SCHOOL",1996,4614,"13K430",1
"1464",11217,-73.9801,40.68359,"BROOKLYN TECHNICAL HIGH SCHOOL",1997,4750,"13K430",1
